plan_key,plan_id,issuer_id,plan_type,metal_level,product_type,state
10411,44228FL0040009,44228,HMO,Gold,QHP,FL
10412,44228FL0040010,44228,HMO,Gold,QHP,FL
10413,44228FL0040011,44228,HMO,Silver,QHP,FL
10414,44228FL0040012,44228,HMO,Silver,QHP,FL
10415,44228FL0040013,44228,HMO,Silver,QHP,FL
10416,44228FL0040014,44228,HMO,Gold,QHP,FL
10417,45480OK0050038,45480,HMO,Gold,QHP,OK
10418,45480OK0110003,45480,HMO,Bronze,QHP,OK
10419,45480OK0110004,45480,HMO,Silver,QHP,OK
10420,45786TX0020013,45786,HMO,Gold,QHP,TX
10421,45845OH0100060,45845,HMO,Silver,QHP,OH
10422,47501TX0030001,47501,POS,Silver,QHP,TX
10423,47501TX0030002,47501,POS,Bronze,QHP,TX
10424,47501TX0030003,47501,POS,Bronze,QHP,TX
10425,47501TX0030004,47501,POS,Bronze,QHP,TX
10426,47501TX0030005,47501,POS,Gold,QHP,TX
10427,47501TX0030006,47501,POS,Gold,QHP,TX
10428,47501TX0030007,47501,POS,Gold,QHP,TX
10429,47501TX0030008,47501,POS,Silver,QHP,TX
10430,47501TX0030009,47501,POS,Silver,QHP,TX
10431,47501TX0040002,47501,HMO,Bronze,QHP,TX
10432,47501TX0040003,47501,HMO,Bronze,QHP,TX
10433,47501TX0040004,47501,HMO,Bronze,QHP,TX
10434,47501TX0040005,47501,HMO,Bronze,QHP,TX
10435,47501TX0040006,47501,HMO,Catastrophic,QHP,TX
10436,47501TX0040007,47501,HMO,Gold,QHP,TX
10437,47501TX0040008,47501,HMO,Gold,QHP,TX
10438,47501TX0040009,47501,HMO,Gold,QHP,TX
10439,47501TX0040010,47501,HMO,Silver,QHP,TX
10440,47501TX0040011,47501,HMO,Silver,QHP,TX
10441,47501TX0040012,47501,HMO,Silver,QHP,TX
10442,47501TX0040013,47501,HMO,Silver,QHP,TX
10443,47840MO0010019,47840,EPO,Gold,QHP,MO
10444,47840MO0010020,47840,EPO,Silver,QHP,MO
10445,47840MO0010021,47840,EPO,Bronze,QHP,MO
10446,47840MO0010022,47840,EPO,Bronze,QHP,MO
10447,48161MO0200040,48161,EPO,Bronze,QHP,MO
10448,48161MO0200044,48161,EPO,Silver,QHP,MO
10449,48161MO0200045,48161,EPO,Silver,QHP,MO
10450,48161MO0200046,48161,EPO,Silver,QHP,MO
10451,48286IA0010012,48286,HMO,Bronze,QHP,IA
10452,48286IA0010013,48286,HMO,Bronze,QHP,IA
10453,48286IA0010014,48286,HMO,Bronze,QHP,IA
10454,48286IA0010015,48286,HMO,Gold,QHP,IA
10455,48286IA0010016,48286,HMO,Gold,QHP,IA
10456,48286IA0010017,48286,HMO,Gold,QHP,IA
10457,48286IA0010019,48286,HMO,Silver,QHP,IA
10458,48286IA0010020,48286,HMO,Silver,QHP,IA
10459,48286IA0010022,48286,HMO,Silver,QHP,IA
10460,48286IA0020012,48286,HMO,Bronze,QHP,IA
10461,48286IA0020013,48286,HMO,Bronze,QHP,IA
10462,48286IA0020014,48286,HMO,Bronze,QHP,IA
10463,48286IA0020015,48286,HMO,Gold,QHP,IA
10464,48286IA0020016,48286,HMO,Gold,QHP,IA
10465,48286IA0020017,48286,HMO,Gold,QHP,IA
10466,48286IA0020019,48286,HMO,Silver,QHP,IA
10467,48286IA0020021,48286,HMO,Silver,QHP,IA
10468,48772AR0010006,48772,POS,Silver,QHP,AR
10469,49004FL0010001,49004,HMO,Bronze,QHP,FL
10470,49004FL0010002,49004,HMO,Bronze,QHP,FL
10471,49004FL0010004,49004,HMO,Bronze,QHP,FL
10472,49004FL0010006,49004,HMO,Silver,QHP,FL
10473,49004FL0010007,49004,HMO,Silver,QHP,FL
10474,49004FL0010008,49004,HMO,Silver,QHP,FL
10475,49004FL0010009,49004,HMO,Silver,QHP,FL
10476,49004FL0010010,49004,HMO,Gold,QHP,FL
10477,49004FL0010011,49004,HMO,Gold,QHP,FL
10478,49004FL0010013,49004,HMO,Gold,QHP,FL
10479,49004FL0010015,49004,HMO,Bronze,QHP,FL
10480,49004FL0010017,49004,HMO,Bronze,QHP,FL
10481,49004FL0010018,49004,HMO,Bronze,QHP,FL
10482,49004FL0010020,49004,HMO,Silver,QHP,FL
10483,49004FL0010021,49004,HMO,Silver,QHP,FL
10484,49004FL0010023,49004,HMO,Silver,QHP,FL
10485,49004FL0010024,49004,HMO,Silver,QHP,FL
10486,49004FL0010025,49004,HMO,Gold,QHP,FL
10487,49004FL0010026,49004,HMO,Gold,QHP,FL
10488,49004FL0010028,49004,HMO,Gold,QHP,FL
10489,49004FL0020001,49004,HMO,Bronze,QHP,FL
10490,49004FL0020002,49004,HMO,Bronze,QHP,FL
10491,49004FL0020004,49004,HMO,Bronze,QHP,FL
10492,49004FL0020006,49004,HMO,Silver,QHP,FL
10493,49004FL0020007,49004,HMO,Silver,QHP,FL
10494,49004FL0020008,49004,HMO,Silver,QHP,FL
10495,49004FL0020009,49004,HMO,Gold,QHP,FL
10496,49004FL0020010,49004,HMO,Gold,QHP,FL
10497,49004FL0020012,49004,HMO,Gold,QHP,FL
10498,49004FL0020013,49004,HMO,Bronze,QHP,FL
10499,49004FL0020015,49004,HMO,Bronze,QHP,FL
10500,49004FL0020016,49004,HMO,Bronze,QHP,FL
10501,49004FL0020017,49004,HMO,Silver,QHP,FL
10502,49004FL0020018,49004,HMO,Silver,QHP,FL
10503,49004FL0020020,49004,HMO,Silver,QHP,FL
10504,49004FL0020021,49004,HMO,Gold,QHP,FL
10505,49004FL0020022,49004,HMO,Gold,QHP,FL
10506,49004FL0020024,49004,HMO,Gold,QHP,FL
10507,49714WY0200001,49714,EPO,Bronze,QHP,WY
10508,49714WY0200002,49714,EPO,Bronze,QHP,WY
10509,49714WY0200003,49714,EPO,Bronze,QHP,WY
10510,49714WY0200004,49714,EPO,Silver,QHP,WY
10511,49714WY0200005,49714,EPO,Silver,QHP,WY
10512,49714WY0200006,49714,EPO,Silver,QHP,WY
10513,49714WY0200007,49714,EPO,Gold,QHP,WY
10514,49714WY0200008,49714,EPO,Gold,QHP,WY
10515,49714WY0200009,49714,EPO,Gold,QHP,WY
10516,49714WY0210001,49714,EPO,Bronze,QHP,WY
10517,49714WY0210002,49714,EPO,Silver,QHP,WY
10518,49714WY0210003,49714,EPO,Gold,QHP,WY
10519,50328WV0010034,50328,HMO,Platinum,QHP,WV
10520,50328WV0010035,50328,HMO,Gold,QHP,WV
10521,50328WV0010036,50328,HMO,Silver,QHP,WV
10522,50328WV0020034,50328,HMO,Platinum,QHP,WV
10523,50328WV0020035,50328,HMO,Gold,QHP,WV
10524,50328WV0020036,50328,HMO,Silver,QHP,WV
10525,52664OH1540001,52664,HMO,Catastrophic,QHP,OH
10526,52664OH1540002,52664,HMO,Bronze,QHP,OH
10527,52664OH1540003,52664,HMO,Bronze,QHP,OH
10528,52664OH1540004,52664,HMO,Silver,QHP,OH
10529,52664OH1540005,52664,HMO,Silver,QHP,OH
10530,52664OH1540006,52664,HMO,Gold,QHP,OH
10531,52664OH1540010,52664,HMO,Bronze,QHP,OH
10532,52664OH1540011,52664,HMO,Silver,QHP,OH
10533,52664OH1540012,52664,HMO,Gold,QHP,OH
10534,53461MO0010074,53461,EPO,Gold,QHP,MO
10535,53461MO0010075,53461,EPO,Silver,QHP,MO
10536,53461MO0070074,53461,EPO,Gold,QHP,MO
10537,53461MO0070075,53461,EPO,Silver,QHP,MO
10538,53461MO0080074,53461,EPO,Gold,QHP,MO
10539,53461MO0080075,53461,EPO,Silver,QHP,MO
10540,53901AZ1420162,53901,HMO,Silver,QHP,AZ
10541,53932AL0100015,53932,EPO,Gold,QHP,AL
10542,53932AL0100016,53932,EPO,Gold,QHP,AL
10543,53932AL0100017,53932,EPO,Silver,QHP,AL
10544,53932AL0110010,53932,EPO,Gold,QHP,AL
10545,53932AL0110015,53932,EPO,Gold,QHP,AL
10546,53932AL0110016,53932,EPO,Silver,QHP,AL
10547,54192IN0010029,54192,HMO,Platinum,QHP,IN
10548,54192IN0010030,54192,HMO,Gold,QHP,IN
10549,54192IN0010032,54192,HMO,Silver,QHP,IN
10550,54192IN0010033,54192,HMO,Silver,QHP,IN
10551,54192IN0020029,54192,HMO,Platinum,QHP,IN
10552,54192IN0020030,54192,HMO,Gold,QHP,IN
10553,54192IN0020032,54192,HMO,Silver,QHP,IN
10554,54332NC0060003,54332,HMO,Bronze,QHP,NC
10555,54332NC0060004,54332,HMO,Silver,QHP,NC
10556,56610IA0100001,56610,HMO,Bronze,QHP,IA
10557,56610IA0100002,56610,HMO,Bronze,QHP,IA
10558,56610IA0100003,56610,HMO,Bronze,QHP,IA
10559,56610IA0100004,56610,HMO,Silver,QHP,IA
10560,56610IA0100005,56610,HMO,Silver,QHP,IA
10561,56610IA0100006,56610,HMO,Silver,QHP,IA
10562,56610IA0100007,56610,HMO,Gold,QHP,IA
10563,56610IA0100008,56610,HMO,Gold,QHP,IA
10564,56610IA0100009,56610,HMO,Gold,QHP,IA
10565,56610IA0110001,56610,HMO,Bronze,QHP,IA
10566,56610IA0110002,56610,HMO,Silver,QHP,IA
10567,56610IA0110003,56610,HMO,Gold,QHP,IA
10568,57845WI0040074,57845,EPO,Gold,QHP,WI
10569,57845WI0040075,57845,EPO,Silver,QHP,WI
10570,57845WI0040076,57845,EPO,Gold,QHP,WI
10571,57845WI0050074,57845,EPO,Gold,QHP,WI
10572,57845WI0050075,57845,EPO,Silver,QHP,WI
10573,57845WI0050076,57845,EPO,Gold,QHP,WI
10574,57845WI0060074,57845,EPO,Gold,QHP,WI
10575,57845WI0060075,57845,EPO,Silver,QHP,WI
10576,57845WI0060076,57845,EPO,Gold,QHP,WI
10577,58840TX0110147,58840,HMO,Gold,QHP,TX
10578,58840TX0110149,58840,HMO,Gold,QHP,TX
10579,58840TX0110151,58840,HMO,Silver,QHP,TX
10580,58840TX0110152,58840,HMO,Silver,QHP,TX
10581,58840TX0110154,58840,HMO,Silver,QHP,TX
10582,58840TX0130001,58840,HMO,Gold,QHP,TX
10583,58840TX0130002,58840,HMO,Silver,QHP,TX
10584,59025NH0370084,59025,HMO,Gold,QHP,NH
10585,59025NH0370085,59025,HMO,Silver,QHP,NH
10586,59025NH0370086,59025,HMO,Bronze,QHP,NH
10587,59025NH0370088,59025,HMO,Bronze,QHP,NH
10588,59025NH0370089,59025,HMO,Gold,QHP,NH
10589,59025NH0370090,59025,HMO,Gold,QHP,NH
10590,59025NH0370092,59025,HMO,Silver,QHP,NH
10591,59025NH0370094,59025,HMO,Silver,QHP,NH
10592,59025NH0370097,59025,HMO,Bronze,QHP,NH
10593,60536SD0060027,60536,HMO,Gold,QHP,SD
10594,60536SD0060028,60536,HMO,Silver,QHP,SD
10595,61671NC0100022,61671,HMO,Bronze,QHP,NC
10596,61671NC0100023,61671,HMO,Gold,QHP,NC
10597,61671NC0100024,61671,HMO,Gold,QHP,NC
10598,61671NC0100025,61671,HMO,Gold,QHP,NC
10599,61671NC0100026,61671,HMO,Silver,QHP,NC
10600,61671NC0100027,61671,HMO,Silver,QHP,NC
10601,61671NC0100028,61671,HMO,Silver,QHP,NC
10602,64004DE0090013,64004,EPO,Silver,QHP,DE
10603,64004DE0100013,64004,EPO,Silver,QHP,DE
10604,64353OH0010011,64353,HMO,Bronze,QHP,OH
10605,64353OH0010012,64353,HMO,Bronze,QHP,OH
10606,64353OH0010013,64353,HMO,Bronze,QHP,OH
10607,66252TX0320001,66252,HMO,Bronze,QHP,TX
10608,66252TX0320002,66252,HMO,Bronze,QHP,TX
10609,66252TX0320003,66252,HMO,Bronze,QHP,TX
10610,66252TX0320006,66252,HMO,Bronze,QHP,TX
10611,66252TX0320007,66252,HMO,Bronze,QHP,TX
10612,66252TX0320009,66252,HMO,Bronze,QHP,TX
10613,66252TX0320010,66252,HMO,Bronze,QHP,TX
10614,66252TX0320011,66252,HMO,Bronze,QHP,TX
10615,66252TX0320012,66252,HMO,Bronze,QHP,TX
10616,66252TX0320013,66252,HMO,Bronze,QHP,TX
10617,66252TX0330001,66252,HMO,Bronze,QHP,TX
10618,66252TX0330002,66252,HMO,Bronze,QHP,TX
10619,66252TX0330003,66252,HMO,Bronze,QHP,TX
10620,66252TX0330006,66252,HMO,Bronze,QHP,TX
10621,66252TX0330007,66252,HMO,Bronze,QHP,TX
10622,66252TX0330009,66252,HMO,Bronze,QHP,TX
10623,66252TX0330010,66252,HMO,Bronze,QHP,TX
10624,66252TX0330011,66252,HMO,Bronze,QHP,TX
10625,66252TX0330012,66252,HMO,Bronze,QHP,TX
10626,66252TX0330013,66252,HMO,Bronze,QHP,TX
10627,66252TX0340001,66252,HMO,Silver,QHP,TX
10628,66252TX0340002,66252,HMO,Silver,QHP,TX
10629,66252TX0340003,66252,HMO,Silver,QHP,TX
10630,66252TX0340006,66252,HMO,Silver,QHP,TX
10631,66252TX0340007,66252,HMO,Silver,QHP,TX
10632,66252TX0340009,66252,HMO,Silver,QHP,TX
10633,66252TX0340010,66252,HMO,Silver,QHP,TX
10634,66252TX0340011,66252,HMO,Silver,QHP,TX
10635,66252TX0340012,66252,HMO,Silver,QHP,TX
10636,66252TX0340013,66252,HMO,Silver,QHP,TX
10637,66252TX0350001,66252,HMO,Silver,QHP,TX
10638,66252TX0350002,66252,HMO,Silver,QHP,TX
10639,66252TX0350003,66252,HMO,Silver,QHP,TX
10640,66252TX0350006,66252,HMO,Silver,QHP,TX
10641,66252TX0350007,66252,HMO,Silver,QHP,TX
10642,66252TX0350009,66252,HMO,Silver,QHP,TX
10643,66252TX0350010,66252,HMO,Silver,QHP,TX
10644,66252TX0350011,66252,HMO,Silver,QHP,TX
10645,66252TX0350012,66252,HMO,Silver,QHP,TX
10646,66252TX0350013,66252,HMO,Silver,QHP,TX
10647,66252TX0360001,66252,HMO,Gold,QHP,TX
10648,66252TX0360002,66252,HMO,Gold,QHP,TX
10649,66252TX0360003,66252,HMO,Gold,QHP,TX
10650,66252TX0360006,66252,HMO,Gold,QHP,TX
10651,66252TX0360007,66252,HMO,Gold,QHP,TX
10652,66252TX0360009,66252,HMO,Gold,QHP,TX
10653,66252TX0360010,66252,HMO,Gold,QHP,TX
10654,66252TX0360011,66252,HMO,Gold,QHP,TX
10655,66252TX0360012,66252,HMO,Gold,QHP,TX
10656,66252TX0360013,66252,HMO,Gold,QHP,TX
10657,66252TX0370001,66252,HMO,Gold,QHP,TX
10658,66252TX0370002,66252,HMO,Gold,QHP,TX
10659,66252TX0370003,66252,HMO,Gold,QHP,TX
10660,66252TX0370006,66252,HMO,Gold,QHP,TX
10661,66252TX0370007,66252,HMO,Gold,QHP,TX
10662,66252TX0370009,66252,HMO,Gold,QHP,TX
10663,66252TX0370010,66252,HMO,Gold,QHP,TX
10664,66252TX0370011,66252,HMO,Gold,QHP,TX
10665,66252TX0370012,66252,HMO,Gold,QHP,TX
10666,66252TX0370013,66252,HMO,Gold,QHP,TX
10667,67926FL0010008,67926,HMO,Silver,QHP,FL
10668,67926FL0010009,67926,HMO,Gold,QHP,FL
10669,68398FL0030057,68398,HMO,Gold,QHP,FL
10670,68398FL0060003,68398,HMO,Bronze,QHP,FL
10671,68398FL0060004,68398,HMO,Silver,QHP,FL
10672,68398FL0060005,68398,HMO,Silver,QHP,FL
10673,68445AZ0590010,68445,HMO,Bronze,QHP,AZ
10674,68445AZ0590020,68445,HMO,Silver,QHP,AZ
10675,68445AZ0590030,68445,HMO,Gold,QHP,AZ
10676,68445AZ0590050,68445,HMO,Catastrophic,QHP,AZ
10677,68445AZ0600010,68445,HMO,Bronze,QHP,AZ
10678,68445AZ0600011,68445,HMO,Bronze,QHP,AZ
10679,68445AZ0600020,68445,HMO,Silver,QHP,AZ
10680,68445AZ0600021,68445,HMO,Silver,QHP,AZ
10681,68445AZ0600030,68445,HMO,Gold,QHP,AZ
10682,68445AZ0600031,68445,HMO,Gold,QHP,AZ
10683,68445AZ0610010,68445,HMO,Bronze,QHP,AZ
10684,68445AZ0610011,68445,HMO,Bronze,QHP,AZ
10685,68445AZ0610020,68445,HMO,Silver,QHP,AZ
10686,68445AZ0610021,68445,HMO,Silver,QHP,AZ
10687,68445AZ0610030,68445,HMO,Gold,QHP,AZ
10688,68445AZ0610031,68445,HMO,Gold,QHP,AZ
10689,68781UT0210001,68781,HMO,Silver,QHP,UT
10690,69443TN0140031,69443,EPO,Gold,QHP,TN
10691,69443TN0180003,69443,EPO,Bronze,QHP,TN
10692,69461AL0110025,69461,EPO,Gold,QHP,AL
10693,69461AL0120003,69461,EPO,Bronze,QHP,AL
10694,69461AL0120004,69461,EPO,Silver,QHP,AL
10695,69461AL0120005,69461,EPO,Silver,QHP,AL
10696,69803NC0010055,69803,HMO,Bronze,QHP,NC
10697,69803NC0010056,69803,HMO,Silver,QHP,NC
10698,69803NC0010057,69803,HMO,Gold,QHP,NC
10699,69803NC0010060,69803,HMO,Catastrophic,QHP,NC
10700,69803NC0010061,69803,HMO,Bronze,QHP,NC
10701,69803NC0010062,69803,HMO,Bronze,QHP,NC
10702,69803NC0010063,69803,HMO,Silver,QHP,NC
10703,69803NC0010064,69803,HMO,Silver,QHP,NC
10704,69803NC0010065,69803,HMO,Silver,QHP,NC
10705,69803NC0010066,69803,HMO,Gold,QHP,NC
10706,69842LA0240025,69842,EPO,Gold,QHP,LA
10707,69842LA0250003,69842,EPO,Silver,QHP,LA
10708,69842LA0250004,69842,EPO,Bronze,QHP,LA
10709,69842LA0250005,69842,EPO,Silver,QHP,LA
10710,70111TN0110018,70111,EPO,Silver,QHP,TN
10711,70111TN0120001,70111,EPO,Silver,QHP,TN
10712,70525AR0070001,70525,POS,Silver,QHP,AR
10713,71667MI0050003,71667,HMO,Bronze,QHP,MI
10714,71667MI0050004,71667,HMO,Silver,QHP,MI
10715,72760DE0010008,72760,HMO,Silver,QHP,DE
10716,72760DE0010009,72760,HMO,Gold,QHP,DE
10717,72850IN0160001,72850,EPO,Bronze,QHP,IN
10718,72850IN0160002,72850,EPO,Bronze,QHP,IN
10719,72850IN0160003,72850,EPO,Bronze,QHP,IN
10720,72850IN0160004,72850,EPO,Silver,QHP,IN
10721,72850IN0160005,72850,EPO,Silver,QHP,IN
10722,72850IN0160006,72850,EPO,Silver,QHP,IN
10723,72850IN0160007,72850,EPO,Gold,QHP,IN
10724,72850IN0160008,72850,EPO,Gold,QHP,IN
10725,72850IN0160009,72850,EPO,Gold,QHP,IN
10726,72850IN0170001,72850,EPO,Bronze,QHP,IN
10727,72850IN0170002,72850,EPO,Bronze,QHP,IN
10728,72850IN0170003,72850,EPO,Silver,QHP,IN
10729,72850IN0170004,72850,EPO,Silver,QHP,IN
10730,72850IN0170005,72850,EPO,Gold,QHP,IN
10731,72850IN0170006,72850,EPO,Gold,QHP,IN
10732,72850IN0170007,72850,EPO,Silver,QHP,IN
10733,73102NE0080001,73102,EPO,Bronze,QHP,NE
10734,73102NE0080002,73102,EPO,Bronze,QHP,NE
10735,73102NE0080003,73102,EPO,Bronze,QHP,NE
10736,73102NE0080004,73102,EPO,Silver,QHP,NE
10737,73102NE0080005,73102,EPO,Silver,QHP,NE
10738,73102NE0080006,73102,EPO,Silver,QHP,NE
10739,73102NE0080007,73102,EPO,Gold,QHP,NE
10740,73102NE0080008,73102,EPO,Gold,QHP,NE
10741,73102NE0080009,73102,EPO,Gold,QHP,NE
10742,73102NE0090001,73102,EPO,Bronze,QHP,NE
10743,73102NE0090002,73102,EPO,Silver,QHP,NE
10744,73102NE0090003,73102,EPO,Silver,QHP,NE
10745,73102NE0090004,73102,EPO,Silver,QHP,NE
10746,73102NE0090005,73102,EPO,Gold,QHP,NE
10747,73107SC0010008,73107,HMO,Silver,QHP,SC
10748,73107SC0010009,73107,HMO,Gold,QHP,SC
10749,73751ND0120074,73751,HMO,Gold,QHP,ND
10750,73751ND0120076,73751,HMO,Silver,QHP,ND
10751,73751ND0130074,73751,HMO,Gold,QHP,ND
10752,73751ND0130076,73751,HMO,Silver,QHP,ND
10753,73751ND0140074,73751,HMO,Gold,QHP,ND
10754,73751ND0140076,73751,HMO,Silver,QHP,ND
10755,74313OH0210041,74313,HMO,Gold,QHP,OH
10756,74313OH0210042,74313,HMO,Silver,QHP,OH
10757,74313OH0210043,74313,HMO,Silver,QHP,OH
10758,74313OH0210044,74313,HMO,Bronze,QHP,OH
10759,74313OH0210045,74313,HMO,Bronze,QHP,OH
10760,75841NH0090013,75841,EPO,Silver,QHP,NH
10761,75841NH0100010,75841,EPO,Silver,QHP,NH
10762,76168DE0690009,76168,PPO,Silver,QHP,DE
10763,76168DE0690010,76168,PPO,Gold,QHP,DE
10764,76168DE0690011,76168,PPO,Platinum,QHP,DE
10765,76168DE0690012,76168,PPO,Bronze,QHP,DE
10766,76168DE0690013,76168,PPO,Catastrophic,QHP,DE
10767,76168DE0700006,76168,PPO,Silver,QHP,DE
10768,76168DE0730003,76168,PPO,Platinum,QHP,DE
10769,76168DE0740004,76168,PPO,Platinum,QHP,DE
10770,76589TX0010035,76589,HMO,Gold,QHP,TX
10771,76589TX0010036,76589,HMO,Gold,QHP,TX
10772,76589TX0010037,76589,HMO,Gold,QHP,TX
10773,76589TX0010038,76589,HMO,Gold,QHP,TX
10774,76589TX0010040,76589,HMO,Silver,QHP,TX
10775,76589TX0010041,76589,HMO,Silver,QHP,TX
10776,76589TX0010043,76589,HMO,Silver,QHP,TX
10777,76589TX0010044,76589,HMO,Bronze,QHP,TX
10778,76589TX0010045,76589,HMO,Bronze,QHP,TX
10779,76589TX0010047,76589,HMO,Bronze,QHP,TX
10780,76589TX0010048,76589,HMO,Bronze,QHP,TX
10781,76589TX0010050,76589,HMO,Gold,QHP,TX
10782,77552OH0010215,77552,HMO,Gold,QHP,OH
10783,77552OH0010218,77552,HMO,Silver,QHP,OH
10784,77552OH0010219,77552,HMO,Silver,QHP,OH
10785,77552OH0020215,77552,HMO,Gold,QHP,OH
10786,77552OH0020218,77552,HMO,Silver,QHP,OH
10787,79475WI0340251,79475,HMO,Bronze,QHP,WI
10788,79475WI0340252,79475,HMO,Silver,QHP,WI
10789,79475WI0340253,79475,HMO,Gold,QHP,WI
10790,79475WI0340254,79475,HMO,Bronze,QHP,WI
10791,79475WI0340255,79475,HMO,Silver,QHP,WI
10792,79475WI0340256,79475,HMO,Bronze,QHP,WI
10793,79475WI0340257,79475,HMO,Bronze,QHP,WI
10794,79475WI0340258,79475,HMO,Gold,QHP,WI
10795,79475WI0340259,79475,HMO,Silver,QHP,WI
10796,80180WI0100002,80180,HMO,Gold,QHP,WI
10797,80180WI0110003,80180,HMO,Bronze,QHP,WI
10798,80180WI0110004,80180,HMO,Silver,QHP,WI
10799,81413WI0480008,81413,HMO,Bronze,QHP,WI
10800,81413WI0480011,81413,HMO,Silver,QHP,WI
10801,81413WI0480013,81413,HMO,Gold,QHP,WI
10802,81413WI0480016,81413,HMO,Gold,QHP,WI
10803,81413WI0480018,81413,HMO,Bronze,QHP,WI
10804,81413WI0490008,81413,HMO,Bronze,QHP,WI
10805,81413WI0490011,81413,HMO,Silver,QHP,WI
10806,81413WI0490013,81413,HMO,Gold,QHP,WI
10807,81413WI0490016,81413,HMO,Gold,QHP,WI
10808,81413WI0490018,81413,HMO,Bronze,QHP,WI
10809,84600KS0130010,84600,EPO,Bronze,QHP,KS
10810,84600KS0130011,84600,EPO,Gold,QHP,KS
10811,84600KS0130012,84600,EPO,Gold,QHP,KS
10812,84600KS0130013,84600,EPO,Gold,QHP,KS
10813,84600KS0130014,84600,EPO,Silver,QHP,KS
10814,84600KS0130015,84600,EPO,Silver,QHP,KS
10815,84600KS0130016,84600,EPO,Silver,QHP,KS
10816,84867OH0100010,84867,HMO,Bronze,QHP,OH
10817,84867OH0100011,84867,HMO,Gold,QHP,OH
10818,84867OH0100012,84867,HMO,Gold,QHP,OH
10819,84867OH0100013,84867,HMO,Silver,QHP,OH
10820,84867OH0100014,84867,HMO,Silver,QHP,OH
10821,84867OH0100015,84867,HMO,Silver,QHP,OH
10822,85773IL0040039,85773,HMO,Silver,QHP,IL
10823,85773IL0040040,85773,HMO,Bronze,QHP,IL
10824,85773IL0040044,85773,HMO,Bronze,QHP,IL
10825,85773IL0040051,85773,HMO,Gold,QHP,IL
10826,85773IL0040054,85773,HMO,Silver,QHP,IL
10827,85773IL0040059,85773,HMO,Gold,QHP,IL
10828,85773IL0040065,85773,HMO,Silver,QHP,IL
10829,85773IL0040067,85773,HMO,Silver,QHP,IL
10830,85773IL0040068,85773,HMO,Silver,QHP,IL
10831,85773IL0040070,85773,HMO,Bronze,QHP,IL
10832,85773IL0040074,85773,HMO,Bronze,QHP,IL
10833,87226TX0060013,87226,HMO,Gold,QHP,TX
10834,87226TX0070013,87226,HMO,Gold,QHP,TX
10835,87226TX0080013,87226,HMO,Gold,QHP,TX
10836,87226TX0100013,87226,HMO,Gold,QHP,TX
10837,87226TX0120001,87226,HMO,Silver,QHP,TX
10838,87226TX0120005,87226,HMO,Silver,QHP,TX
10839,87226TX0130002,87226,HMO,Silver,QHP,TX
10840,87226TX0130003,87226,HMO,Silver,QHP,TX
10841,87226TX0140003,87226,HMO,Silver,QHP,TX
10842,87226TX0140004,87226,HMO,Silver,QHP,TX
10843,87226TX0150001,87226,HMO,Silver,QHP,TX
10844,87226TX0150003,87226,HMO,Silver,QHP,TX
10845,87416WI0060001,87416,EPO,Gold,QHP,WI
10846,87416WI0060002,87416,EPO,Silver,QHP,WI
10847,87416WI0060003,87416,EPO,Bronze,QHP,WI
10848,87571OK0510078,87571,HMO,Bronze,QHP,OK
10849,87571OK0510079,87571,HMO,Bronze,QHP,OK
10850,87571OK0510080,87571,HMO,Bronze,QHP,OK
10851,87571OK0510081,87571,HMO,Bronze,QHP,OK
10852,87571OK0510082,87571,HMO,Bronze,QHP,OK
10853,87571OK0510083,87571,HMO,Bronze,QHP,OK
10854,87571OK0510084,87571,HMO,Bronze,QHP,OK
10855,87571OK0510085,87571,HMO,Bronze,QHP,OK
10856,87571OK0510086,87571,HMO,Bronze,QHP,OK
10857,87571OK0510093,87571,HMO,Gold,QHP,OK
10858,87571OK0510095,87571,HMO,Gold,QHP,OK
10859,87571OK0510097,87571,HMO,Silver,QHP,OK
10860,87571OK0510099,87571,HMO,Silver,QHP,OK
10861,87571OK0510101,87571,HMO,Silver,QHP,OK
10862,87571OK0510103,87571,HMO,Gold,QHP,OK
10863,90787LA0010012,90787,EPO,Silver,QHP,LA
10864,90787LA0020012,90787,EPO,Silver,QHP,LA
10865,93078IA0050074,93078,EPO,Gold,QHP,IA
10866,93078IA0050075,93078,EPO,Silver,QHP,IA
10867,93078IA0060074,93078,EPO,Gold,QHP,IA
10868,93078IA0070074,93078,EPO,Bronze,QHP,IA
10869,93078IA0070075,93078,EPO,Gold,QHP,IA
10870,93078IA0080074,93078,EPO,Gold,QHP,IA
10871,93078IA0080075,93078,EPO,Silver,QHP,IA
10872,93078IA0130001,93078,EPO,Gold,QHP,IA
10873,93078IA0130002,93078,EPO,Silver,QHP,IA
10874,93078IA0130003,93078,EPO,Bronze,QHP,IA
10875,93078IA0130004,93078,EPO,Gold,QHP,IA
10876,93078IA0130005,93078,EPO,Silver,QHP,IA
10877,93078IA0130006,93078,EPO,Bronze,QHP,IA
10878,93078IA0130007,93078,EPO,Gold,QHP,IA
10879,93078IA0130008,93078,EPO,Silver,QHP,IA
10880,93078IA0130009,93078,EPO,Bronze,QHP,IA
10881,94529WI0240022,94529,HMO,Platinum,QHP,WI
10882,94529WI0240023,94529,HMO,Gold,QHP,WI
10883,94529WI0240024,94529,HMO,Gold,QHP,WI
10884,94529WI0240025,94529,HMO,Silver,QHP,WI
10885,94529WI0240026,94529,HMO,Silver,QHP,WI
